x_values,long_wave,short_wave,total,surface,planck
288.86748145,9.97075192522951e-33,0.029806105792194157,0.029806105792194157,0.029806105792194157,1.0170308442008651e-32
295.24331470000004,7.625800874631143e-32,0.012335185664697981,0.012335185664697981,0.012335185664697981,7.837602194961097e-32
301.75988375,5.569332040215813e-31,0.0166633770992597,0.0166633770992597,0.0166633770992597,5.765780603537275e-31
308.4202607,3.862636717195405e-30,0.022996028008297087,0.022996028008297087,0.022996028008297087,4.053126106158421e-30
315.22765705,2.554514877681838e-29,0.03189641171397881,0.03189641171397881,0.03189641171397881,2.725274796270836e-29
322.18527635000004,1.6123359139481182e-28,0.04438640828187765,0.04438640828187765,0.04438640828187765,1.754409046120646e-28
329.2964738,9.832323514253658e-28,0.05921668888996222,0.05921668888996222,0.05921668888996222,1.0823420083794942e-27
336.56463935,5.741472770073673e-27,0.07890471279556269,0.07890471279556269,0.07890471279556269,6.404871302536799e-27
343.9932139,3.2198492039656193e-26,0.10417127992295112,0.10417127992295112,0.10417127992295112,3.6387874482038574e-26
351.5857832,1.736923841122756e-25,0.13596370763801457,0.13596370763801457,0.13596370763801457,1.9865064824834404e-25
359.3459179,8.981946852885934e-25,0.17809714667609594,0.17809714667609594,0.17809714667609594,1.0429883373768681e-24
367.27734365,4.506414776015717e-24,0.22539550501137234,0.22539550501137234,0.22539550501137234,5.2710056647072086e-24
375.38382105000005,2.1645716704413537e-23,0.28918920508845664,0.28918920508845664,0.28918920508845664,2.5661868616402212e-23
383.66920945,9.982333434186286e-23,0.3730392734119026,0.3730392734119026,0.3730392734119026,1.2045194512827447e-22
392.1374672,4.448083357699019e-22,0.4751843320998885,0.4751843320998885,0.4751843320998885,5.455236930424213e-22
400.79265825,1.9154090733123432e-21,0.5992131139400978,0.5992131139400978,0.5992131139400978,2.3857503085139165e-21
409.6388663,7.969619691220851e-21,0.750142231678669,0.750142231678669,0.750142231678669,1.0082607212280876e-20
418.6803654,3.206537117903748e-20,0.93241740688962,0.93241740688962,0.93241740688962,4.120805601541009e-20
427.92143964999997,1.2459607720005147e-19,1.1564048958934439,1.1564048958934439,1.1564048958934439,1.629914742681784e-19
437.3663882,4.667447532510624e-19,1.438430427714927,1.438430427714927,1.438430427714927,6.24341058081543e-19
447.0197879,1.7017518148539675e-18,1.7577139646948738,1.7577139646948738,1.7577139646948738,2.3177086111611967e-18
456.8863358,6.034315471828035e-18,2.1198785927267623,2.1198785927267623,2.1198785927267623,8.34401752343201e-18
466.97062435,2.0805061654132426e-17,2.529943100065115,2.529943100065115,2.529943100065115,2.915092643816069e-17
477.27745730000004,7.001904462275209e-17,2.970139355163331,2.970139355163331,2.970139355163331,9.889445131326269e-17
487.81184460000003,2.2768112302866286e-16,3.50639337909487,3.5063933790948703,3.50639337909487,3.2599749693229894e-16
498.57880300000005,7.147674784748798e-16,4.169508893496174,4.169508893496175,4.169508893496175,1.0448363618033008e-15
509.58344095,2.182282145511317e-15,4.927008803422109,4.927008803422111,4.927008803422111,3.257888920656883e-15
520.8308335999999,6.435051431444404e-15,5.85835190647505,5.858351906475057,5.858351906475057,9.888466307945766e-15
532.3264123,1.8499658025948672e-14,6.900642510778652,6.90064251077867,6.9006425107786695,2.923360061110068e-14
544.0758635,5.17771907772156e-14,8.080601456648994,8.080601456649045,8.080601456649047,8.422705671756376e-14
556.0846971,1.4158464534516537e-13,9.368943367825104,9.368943367825246,9.368943367825246,2.366325453040688e-13
568.3585126,3.791466172984186e-13,10.739255598375413,10.739255598375792,10.739255598375792,6.486086061023411e-13
580.9031436,9.97818102814039e-13,12.135802186928792,12.13580218692979,12.13580218692979,1.7354314006711353e-12
593.72469935,2.5707519218478676e-12,13.606534321514383,13.606534321516953,13.606534321516955,4.535023813787461e-12
606.8292049,6.490071512447987e-12,15.131881415046067,15.131881415052558,15.131881415052558,1.158024374013323e-11
620.2229768000001,1.601890708480368e-11,16.75226571156921,16.752265711585228,16.752265711585228,2.8909509024121544e-11
633.91240125,3.8908288316377086e-11,18.335999823472044,18.335999823510953,18.335999823510953,7.05928223525752e-11
647.9039814,9.214660946140718e-11,20.068879594425184,20.06887959451733,20.06887959451733,1.6868788942569155e-10
662.20448865,2.1332128106083536e-10,21.91284085374791,21.91284085396123,21.912840853961228,3.9465378832923165e-10
676.82058225,4.822108228197533e-10,23.9083011462599,23.90830114674211,23.908301146742115,9.043822924842244e-10
691.75919625,1.0681373840301998e-9,25.975350793846115,25.975350794914252,25.975350794914252,2.030883020155889e-9
707.0275920500001,2.3272799427736557e-9,28.009879164358964,28.009879166686243,28.009879166686243,4.4710370038552806e-9
722.63310775,4.978765107455101e-9,30.05325265186839,30.053252656847157,30.05325265684716,9.65404136158776e-9
738.5828936500001,1.044827269668973e-8,32.132275595530515,32.13227560597879,32.13227560597878,2.045330193534471e-8
754.88468175,2.160076434755566e-8,34.10782830491495,34.107828326515715,34.10782832651572,4.253554936261785e-8
771.54626305,4.406255720650946e-8,35.907779071428784,35.907779115491344,35.90777911549134,8.68659646270121e-8
788.5755008,8.831032725288835e-8,37.66929559294874,37.66929568125907,37.66929568125907,1.7427107557081372e-7
805.9809286999999,1.7461723969490406e-7,39.23476497759533,39.234765152212574,39.234765152212574,3.435997826276869e-7
823.7704904000001,3.3944946616501235e-7,40.72992798611509,40.72992832556455,40.72992832556455,6.660228991735843e-7
841.9524921000001,6.475136002481856e-7,42.24393747924915,42.24393812676275,42.24393812676275,1.2696711035438214e-6
