x_values,long_wave,short_wave,total,surface,planck
285.9097772,2.025862161267797e-65,261.75656115763223,261.75656115763223,261.75656115763223,2.067264248651888e-65
286.30084505,2.5543265086201322e-65,0.205069293502359,0.205069293502359,0.205069293502359,2.6073945820882438e-65
286.69240885000005,3.2194735934565616e-65,0.22788624334220384,0.22788624334220384,0.22788624334220384,3.287500054702476e-65
287.0845095,4.056451222615608e-65,0.2272295117682761,0.2272295117682761,0.2272295117682761,4.143654950394707e-65
287.47718825000004,5.109624797622931e-65,0.5540856010563118,0.5540856010563118,0.5540856010563118,5.221204915555788e-65
287.870404,6.4339515274901614e-65,0.30662536249816696,0.30662536249816696,0.30662536249816696,6.576831059382435e-65
288.26415685,8.099118915712488e-65,0.36148007835550533,0.36148007835550533,0.36148007835550533,8.281737475723852e-65
288.65844665,1.0191776394492572e-64,0.17077014620680472,0.17077014620680472,0.17077014620680472,1.04252151966735e-64
289.05327355000003,1.2820796672611072e-64,0.13933433247139848,0.13933433247139848,0.13933433247139848,1.311920263952487e-64
289.4486374,1.612317190128104e-64,0.37268371762544117,0.37268371762544117,0.37268371762544117,1.6503979224328058e-64
289.84453825,2.0269027916519637e-64,0.21820313880925937,0.21820313880925937,0.21820313880925937,2.0755286748834292e-64
290.24097595000006,2.547684865066202e-64,0.604180029960905,0.604180029960905,0.604180029960905,2.609321697471173e-64
290.6379506,3.201595750214858e-64,0.669305495962547,0.669305495962547,0.669305495962547,3.2793318912603505e-64
291.03546205,4.021923533939918e-64,0.2697101453211264,0.2697101453211264,0.2697101453211264,4.120044990677022e-64
291.43351035,5.050943577927398e-64,0.49166607772584625,0.49166607772584625,0.49166607772584625,5.174607517453544e-64
291.832138,6.341160735578349e-64,0.2415247572914904,0.2415247572914904,0.2415247572914904,6.497140919239014e-64
292.23130245,7.958469354170047e-64,0.04349102578663646,0.04349102578663646,0.04349102578663646,8.155038205620778e-64
292.63100375,9.985175453695542e-64,0.13674129748607516,0.13674129748607516,0.13674129748607516,1.0232661122075608e-63
293.0312418,1.252358086254061e-63,0.13956519932561717,0.13956519932561717,0.13956519932561717,1.2835419343609483e-63
293.43205965,1.570303492918466e-63,0.22833921582402414,0.22833921582402414,0.22833921582402414,1.6095370560176552e-63
293.83341409999997,1.9682963234894352e-63,0.7739437574857875,0.7739437574857875,0.7739437574857875,2.017672783252456e-63
294.2353055,2.4663666013073226e-63,0.22779556175736457,0.22779556175736457,0.22779556175736457,2.528479547669059e-63
294.6377768,3.089537705397081e-63,0.4215462319616104,0.4215462319616104,0.4215462319616104,3.167652768086545e-63
295.04074125,3.8686636372191144e-63,0.18368838605672017,0.18368838605672017,0.18368838605672017,3.9670168354733265e-63
295.44428584999997,4.841866522127792e-63,0.2323104385842585,0.2323104385842585,0.2323104385842585,4.966609352838063e-63
295.84841059999997,6.057889126738935e-63,0.621212665941561,0.621212665941561,0.621212665941561,6.216205917576321e-63
296.253072,7.577059931235888e-63,0.6879671051033931,0.6879671051033931,0.6879671051033931,7.777673663332026e-63
296.65826984999995,9.473982555336153e-63,0.5994006796953264,0.5994006796953264,0.5994006796953264,9.728210657431725e-63
297.06400405,1.184180042478496e-62,0.9214879972315448,0.9214879972315448,0.9214879972315448,1.2163964860457213e-62
297.47031864999997,1.4797347063044233e-62,0.266898931468266,0.266898931468266,0.266898931468266,1.5205013926452842e-62
297.8772139,1.84844947719593e-62,0.3937030547961643,0.3937030547961643,0.3937030547961643,1.900062898107195e-62
298.28464544999997,2.3083482369199715e-62,0.11941304559903601,0.11941304559903601,0.11941304559903601,2.37360296283901e-62
298.69261320000004,2.881659009587639e-62,0.457824102877032,0.457824102877032,0.457824102877032,2.964197508905729e-62
299.10116164999994,3.596373122161306e-62,0.7147441330600073,0.7147441330600073,0.7147441330600073,3.700630255262041e-62
299.51024614999994,4.486828462793857e-62,0.276617716287969,0.276617716287969,0.276617716287969,4.618524167706158e-62
299.91991160000003,5.596084940521344e-62,0.16130352364752315,0.16130352364752315,0.16130352364752315,5.762358613526847e-62
300.33015789999996,6.976082344288266e-62,0.7966087486929614,0.7966087486929614,0.7966087486929614,7.187317371576613e-62
300.74094025,8.693024914930352e-62,0.43179734550346044,0.43179734550346044,0.43179734550346044,8.961740629834437e-62
301.1522583,1.0829278962291658e-61,0.4726303749326589,0.4726303749326589,0.4726303749326589,1.1170610269890362e-61
301.56415745000004,1.3486092873149225e-61,0.9434834797663403,0.9434834797663403,0.9434834797663403,1.3919735583051496e-61
301.9766376,1.6790054246267213e-61,1.1820428399599132,1.1820428399599132,1.1820428399599132,1.734021885483075e-61
302.3896534,2.0896097681251755e-61,0.4979094075036291,0.4979094075036291,0.4979094075036291,2.1594203587551807e-61
302.8032504,2.5999104297550883e-61,0.11319889104866089,0.11319889104866089,0.11319889104866089,2.6883719928825772e-61
303.21742865,3.233767958561293e-61,0.06973222712127142,0.06973222712127142,0.06973222712127142,3.345885489387948e-61
303.63218835,4.0210491056383626e-61,0.5924934290807536,0.5924934290807536,0.5924934290807536,4.1629610475857804e-61
304.04748335,4.998296260161793e-61,1.4715400268455567,1.4715400268455567,1.4715400268455567,5.1778879382795525e-61
304.46331345000004,6.210942808156046e-61,0.43094917988735026,0.43094917988735026,0.43094917988735026,6.43816339290257e-61
304.87977140000004,7.715753191621535e-61,1.0458609508412713,1.0458609508412713,1.0458609508412713,8.002975224757802e-61
305.29681085000004,9.584100593510623e-61,0.7872777503979455,0.7872777503979455,0.7872777503979455,9.945130893002642e-61
